Entry_ID,Date Announced,Detected District,Detected State,State code,Num Cases,Current Status
623378,23-05-2021,Bhiwani,Haryana,HR,494,Hospitalized
623379,23-05-2021,Jhajjar,Haryana,HR,355,Hospitalized
623380,23-05-2021,Palwal,Haryana,HR,101,Hospitalized
623381,23-05-2021,Fatehabad,Haryana,HR,203,Hospitalized
623382,23-05-2021,Kaithal,Haryana,HR,90,Hospitalized
623383,23-05-2021,Jind,Haryana,HR,116,Hospitalized
623384,23-05-2021,Nuh,Haryana,HR,30,Hospitalized
623385,23-05-2021,Charkhi Dadri,Haryana,HR,86,Hospitalized
623386,23-05-2021,Gurugram,Haryana,HR,2319,Recovered
623387,23-05-2021,Faridabad,Haryana,HR,718,Recovered
623388,23-05-2021,Sonipat,Haryana,HR,422,Recovered
623389,23-05-2021,Hisar,Haryana,HR,877,Recovered
623390,23-05-2021,Ambala,Haryana,HR,217,Recovered
623391,23-05-2021,Karnal,Haryana,HR,448,Recovered
623392,23-05-2021,Panipat,Haryana,HR,246,Recovered
623393,23-05-2021,Rohtak,Haryana,HR,324,Recovered
623394,23-05-2021,Rewari,Haryana,HR,154,Recovered
623395,23-05-2021,Panchkula,Haryana,HR,138,Recovered
623396,23-05-2021,Kurukshetra,Haryana,HR,151,Recovered
623397,23-05-2021,Yamunanagar,Haryana,HR,347,Recovered
623398,23-05-2021,Sirsa,Haryana,HR,416,Recovered
623399,23-05-2021,Mahendragarh,Haryana,HR,523,Recovered
623400,23-05-2021,Bhiwani,Haryana,HR,818,Recovered
623401,23-05-2021,Jhajjar,Haryana,HR,429,Recovered
623402,23-05-2021,Palwal,Haryana,HR,156,Recovered
623403,23-05-2021,Fatehabad,Haryana,HR,312,Recovered
623404,23-05-2021,Kaithal,Haryana,HR,68,Recovered
623405,23-05-2021,Jind,Haryana,HR,208,Recovered
623406,23-05-2021,Nuh,Haryana,HR,45,Recovered
623407,23-05-2021,Charkhi Dadri,Haryana,HR,144,Recovered
623408,23-05-2021,Gurugram,Haryana,HR,5,Deceased
623409,23-05-2021,Faridabad,Haryana,HR,6,Deceased
623410,23-05-2021,Sonipat,Haryana,HR,4,Deceased
623411,23-05-2021,Hisar,Haryana,HR,8,Deceased
623412,23-05-2021,Ambala,Haryana,HR,6,Deceased
623413,23-05-2021,Karnal,Haryana,HR,7,Deceased
623414,23-05-2021,Panipat,Haryana,HR,5,Deceased
623415,23-05-2021,Rohtak,Haryana,HR,3,Deceased
623416,23-05-2021,Rewari,Haryana,HR,6,Deceased
623417,23-05-2021,Panchkula,Haryana,HR,3,Deceased
623418,23-05-2021,Kurukshetra,Haryana,HR,4,Deceased
623419,23-05-2021,Yamunanagar,Haryana,HR,3,Deceased
623420,23-05-2021,Sirsa,Haryana,HR,5,Deceased
623421,23-05-2021,Mahendragarh,Haryana,HR,1,Deceased
623422,23-05-2021,Bhiwani,Haryana,HR,8,Deceased
623423,23-05-2021,Jhajjar,Haryana,HR,4,Deceased
623424,23-05-2021,Palwal,Haryana,HR,2,Deceased
623425,23-05-2021,Fatehabad,Haryana,HR,4,Deceased
623426,23-05-2021,Kaithal,Haryana,HR,4,Deceased
623427,23-05-2021,Jind,Haryana,HR,6,Deceased
623428,23-05-2021,Nuh,Haryana,HR,1,Deceased
623429,23-05-2021,Charkhi Dadri,Haryana,HR,2,Deceased
623430,23-05-2021,Gandhinagar,Gujarat,GJ,1,Deceased
623431,23-05-2021,Mehsana,Gujarat,GJ,280,Recovered
623432,23-05-2021,Ludhiana,Punjab,PB,597,Hospitalized
623433,23-05-2021,S.A.S. Nagar,Punjab,PB,454,Hospitalized
623434,23-05-2021,Jalandhar,Punjab,PB,445,Hospitalized
623435,23-05-2021,Patiala,Punjab,PB,340,Hospitalized
623436,23-05-2021,Amritsar,Punjab,PB,320,Hospitalized
623437,23-05-2021,Bathinda,Punjab,PB,435,Hospitalized
623438,23-05-2021,Hoshiarpur,Punjab,PB,264,Hospitalized
623439,23-05-2021,Gurdaspur,Punjab,PB,155,Hospitalized
623440,23-05-2021,Fazilka,Punjab,PB,425,Hospitalized
623441,23-05-2021,Pathankot,Punjab,PB,158,Hospitalized
623442,23-05-2021,Kapurthala,Punjab,PB,110,Hospitalized
623443,23-05-2021,Sri Muktsar Sahib,Punjab,PB,284,Hospitalized
623444,23-05-2021,Sangrur,Punjab,PB,184,Hospitalized
623445,23-05-2021,Mansa,Punjab,PB,228,Hospitalized
623446,23-05-2021,Rupnagar,Punjab,PB,74,Hospitalized
623447,23-05-2021,Faridkot,Punjab,PB,109,Hospitalized
623448,23-05-2021,Ferozepur,Punjab,PB,121,Hospitalized
623449,23-05-2021,Shahid Bhagat Singh Nagar,Punjab,PB,86,Hospitalized
623450,23-05-2021,Moga,Punjab,PB,40,Hospitalized
623451,23-05-2021,Fatehgarh Sahib,Punjab,PB,71,Hospitalized
623452,23-05-2021,Tarn Taran,Punjab,PB,43,Hospitalized
623453,23-05-2021,Barnala,Punjab,PB,78,Hospitalized
623454,23-05-2021,Ludhiana,Punjab,PB,1315,Recovered
623455,23-05-2021,S.A.S. Nagar,Punjab,PB,985,Recovered
623456,23-05-2021,Jalandhar,Punjab,PB,574,Recovered
623457,23-05-2021,Patiala,Punjab,PB,467,Recovered
623458,23-05-2021,Amritsar,Punjab,PB,500,Recovered
623459,23-05-2021,Bathinda,Punjab,PB,845,Recovered
623460,23-05-2021,Hoshiarpur,Punjab,PB,707,Recovered
623461,23-05-2021,Gurdaspur,Punjab,PB,142,Recovered
623462,23-05-2021,Fazilka,Punjab,PB,399,Recovered
623463,23-05-2021,Pathankot,Punjab,PB,318,Recovered
623464,23-05-2021,Kapurthala,Punjab,PB,206,Recovered
623465,23-05-2021,Sri Muktsar Sahib,Punjab,PB,297,Recovered
623466,23-05-2021,Sangrur,Punjab,PB,355,Recovered
623467,23-05-2021,Mansa,Punjab,PB,333,Recovered
623468,23-05-2021,Rupnagar,Punjab,PB,172,Recovered
623469,23-05-2021,Faridkot,Punjab,PB,219,Recovered
623470,23-05-2021,Ferozepur,Punjab,PB,175,Recovered
623471,23-05-2021,Shahid Bhagat Singh Nagar,Punjab,PB,87,Recovered
623472,23-05-2021,Moga,Punjab,PB,160,Recovered
623473,23-05-2021,Fatehgarh Sahib,Punjab,PB,148,Recovered
623474,23-05-2021,Tarn Taran,Punjab,PB,52,Recovered
623475,23-05-2021,Barnala,Punjab,PB,71,Recovered
623476,23-05-2021,Ludhiana,Punjab,PB,20,Deceased
623477,23-05-2021,S.A.S. Nagar,Punjab,PB,16,Deceased
623478,23-05-2021,Jalandhar,Punjab,PB,7,Deceased
623479,23-05-2021,Patiala,Punjab,PB,19,Deceased
623480,23-05-2021,Amritsar,Punjab,PB,35,Deceased
623481,23-05-2021,Bathinda,Punjab,PB,18,Deceased
623482,23-05-2021,Hoshiarpur,Punjab,PB,6,Deceased
623483,23-05-2021,Gurdaspur,Punjab,PB,3,Deceased
623484,23-05-2021,Fazilka,Punjab,PB,10,Deceased
623485,23-05-2021,Pathankot,Punjab,PB,5,Deceased
623486,23-05-2021,Kapurthala,Punjab,PB,5,Deceased
623487,23-05-2021,Sri Muktsar Sahib,Punjab,PB,5,Deceased
623488,23-05-2021,Sangrur,Punjab,PB,16,Deceased
623489,23-05-2021,Mansa,Punjab,PB,4,Deceased
623490,23-05-2021,Rupnagar,Punjab,PB,2,Deceased
623491,23-05-2021,Faridkot,Punjab,PB,4,Deceased
623492,23-05-2021,Ferozepur,Punjab,PB,4,Deceased
623493,23-05-2021,Shahid Bhagat Singh Nagar,Punjab,PB,4,Deceased
623494,23-05-2021,Moga,Punjab,PB,1,Deceased
623495,23-05-2021,Fatehgarh Sahib,Punjab,PB,4,Deceased
623496,23-05-2021,Tarn Taran,Punjab,PB,1,Deceased
623497,23-05-2021,Barnala,Punjab,PB,3,Deceased
623498,23-05-2021,Anjaw,Arunachal Pradesh,AR,11,Hospitalized
623499,23-05-2021,Changlang,Arunachal Pradesh,AR,58,Hospitalized
623500,23-05-2021,East Siang,Arunachal Pradesh,AR,6,Hospitalized
623501,23-05-2021,Kurung Kumey,Arunachal Pradesh,AR,5,Hospitalized
623502,23-05-2021,Lepa Rada,Arunachal Pradesh,AR,1,Hospitalized
623503,23-05-2021,Lohit,Arunachal Pradesh,AR,4,Hospitalized
623504,23-05-2021,Lower Dibang Valley,Arunachal Pradesh,AR,27,Hospitalized
623505,23-05-2021,Lower Siang,Arunachal Pradesh,AR,1,Hospitalized
623506,23-05-2021,Lower Subansiri,Arunachal Pradesh,AR,17,Hospitalized
623507,23-05-2021,Shi Yomi,Arunachal Pradesh,AR,1,Hospitalized
623508,23-05-2021,Tawang,Arunachal Pradesh,AR,18,Hospitalized
623509,23-05-2021,Upper Siang,Arunachal Pradesh,AR,3,Hospitalized
623510,23-05-2021,Upper Subansiri,Arunachal Pradesh,AR,5,Hospitalized
623511,23-05-2021,West Kameng,Arunachal Pradesh,AR,20,Hospitalized
623512,23-05-2021,Papum Pare,Arunachal Pradesh,AR,42,Hospitalized
623513,23-05-2021,Anjaw,Arunachal Pradesh,AR,5,Recovered
623514,23-05-2021,Changlang,Arunachal Pradesh,AR,35,Recovered
623515,23-05-2021,East Siang,Arunachal Pradesh,AR,8,Recovered
623516,23-05-2021,East Kameng,Arunachal Pradesh,AR,6,Recovered
623517,23-05-2021,Lepa Rada,Arunachal Pradesh,AR,5,Recovered
623518,23-05-2021,Lohit,Arunachal Pradesh,AR,27,Recovered
623519,23-05-2021,Longding,Arunachal Pradesh,AR,2,Recovered
623520,23-05-2021,Lower Dibang Valley,Arunachal Pradesh,AR,15,Recovered
623521,23-05-2021,Lower Siang,Arunachal Pradesh,AR,4,Recovered
623522,23-05-2021,Lower Subansiri,Arunachal Pradesh,AR,19,Recovered
623523,23-05-2021,Tawang,Arunachal Pradesh,AR,17,Recovered
623524,23-05-2021,Tirap,Arunachal Pradesh,AR,2,Recovered
623525,23-05-2021,Upper Subansiri,Arunachal Pradesh,AR,6,Recovered
623526,23-05-2021,West Kameng,Arunachal Pradesh,AR,4,Recovered
623527,23-05-2021,West Siang,Arunachal Pradesh,AR,2,Recovered
623528,23-05-2021,Papum Pare,Arunachal Pradesh,AR,92,Recovered
623529,23-05-2021,Lower Siang,Arunachal Pradesh,AR,1,Deceased
623530,23-05-2021,Papum Pare,Arunachal Pradesh,AR,2,Deceased
623531,23-05-2021,Namsai,Arunachal Pradesh,AR,7,Hospitalized
623532,23-05-2021,Namsai,Arunachal Pradesh,AR,11,Recovered
623533,23-05-2021,Baksa,Assam,AS,24,Hospitalized
623534,23-05-2021,Barpeta,Assam,AS,50,Hospitalized
623535,23-05-2021,Biswanath,Assam,AS,46,Hospitalized
623536,23-05-2021,Bongaigaon,Assam,AS,58,Hospitalized
623537,23-05-2021,Cachar,Assam,AS,249,Hospitalized
623538,23-05-2021,Charaideo,Assam,AS,33,Hospitalized
623539,23-05-2021,Chirang,Assam,AS,2,Hospitalized
623540,23-05-2021,Darrang,Assam,AS,67,Hospitalized
623541,23-05-2021,Dhemaji,Assam,AS,25,Hospitalized
623542,23-05-2021,Dhubri,Assam,AS,56,Hospitalized
623543,23-05-2021,Dibrugarh,Assam,AS,408,Hospitalized
623544,23-05-2021,Dima Hasao,Assam,AS,42,Hospitalized
623545,23-05-2021,Goalpara,Assam,AS,60,Hospitalized
623546,23-05-2021,Golaghat,Assam,AS,77,Hospitalized
623547,23-05-2021,Hailakandi,Assam,AS,99,Hospitalized
623548,23-05-2021,Hojai,Assam,AS,62,Hospitalized
623549,23-05-2021,Jorhat,Assam,AS,138,Hospitalized
623550,23-05-2021,Kamrup,Assam,AS,624,Hospitalized
623551,23-05-2021,Kamrup Metropolitan,Assam,AS,206,Hospitalized
623552,23-05-2021,Karbi Anglong,Assam,AS,50,Hospitalized
623553,23-05-2021,Karimganj,Assam,AS,59,Hospitalized
623554,23-05-2021,Kokrajhar,Assam,AS,53,Hospitalized
623555,23-05-2021,Lakhimpur,Assam,AS,53,Hospitalized
623556,23-05-2021,Majuli,Assam,AS,9,Hospitalized
623557,23-05-2021,Morigaon,Assam,AS,161,Hospitalized
623558,23-05-2021,Nagaon,Assam,AS,159,Hospitalized
623559,23-05-2021,Nalbari,Assam,AS,53,Hospitalized
623560,23-05-2021,Sivasagar,Assam,AS,68,Hospitalized
623561,23-05-2021,Sonitpur,Assam,AS,146,Hospitalized
623562,23-05-2021,South Salmara Mankachar,Assam,AS,67,Hospitalized
623563,23-05-2021,Tinsukia,Assam,AS,310,Hospitalized
623564,23-05-2021,Udalguri,Assam,AS,37,Hospitalized
623565,23-05-2021,West Karbi Anglong,Assam,AS,12,Hospitalized
623566,23-05-2021,Kamrup Metropolitan,Assam,AS,11,Deceased
623567,23-05-2021,Dibrugarh,Assam,AS,8,Deceased
623568,23-05-2021,Golaghat,Assam,AS,6,Deceased
623569,23-05-2021,Jorhat,Assam,AS,6,Deceased
623570,23-05-2021,Kamrup,Assam,AS,6,Deceased
623571,23-05-2021,Cachar,Assam,AS,5,Deceased
623572,23-05-2021,Nagaon,Assam,AS,5,Deceased
623573,23-05-2021,Karbi Anglong,Assam,AS,4,Deceased
623574,23-05-2021,Barpeta,Assam,AS,3,Deceased
623575,23-05-2021,Bongaigaon,Assam,AS,3,Deceased
623576,23-05-2021,Darrang,Assam,AS,3,Deceased
623577,23-05-2021,Nalbari,Assam,AS,3,Deceased
623578,23-05-2021,Tinsukia,Assam,AS,2,Deceased
623579,23-05-2021,Biswanath,Assam,AS,1,Deceased
623580,23-05-2021,Goalpara,Assam,AS,1,Deceased
623581,23-05-2021,Morigaon,Assam,AS,1,Deceased
623582,23-05-2021,Sivasagar,Assam,AS,1,Deceased
623583,23-05-2021,Sonitpur,Assam,AS,1,Deceased
623584,23-05-2021,South Salmara Mankachar,Assam,AS,1,Deceased
623585,23-05-2021,Udalguri,Assam,AS,1,Deceased
623586,23-05-2021,,Assam,AS,5785,Recovered
623587,23-05-2021,Raipur,Chhattisgarh,CT,152,Hospitalized
623588,23-05-2021,Mahasamund,Chhattisgarh,CT,104,Hospitalized
623589,23-05-2021,Korba,Chhattisgarh,CT,81,Hospitalized
623590,23-05-2021,Durg,Chhattisgarh,CT,97,Hospitalized
623591,23-05-2021,Rajnandgaon,Chhattisgarh,CT,50,Hospitalized
623592,23-05-2021,Balod,Chhattisgarh,CT,69,Hospitalized
623593,23-05-2021,Bametara,Chhattisgarh,CT,60,Hospitalized
623594,23-05-2021,Kabeerdham,Chhattisgarh,CT,45,Hospitalized
623595,23-05-2021,Dhamtari,Chhattisgarh,CT,69,Hospitalized
623596,23-05-2021,Baloda Bazar,Chhattisgarh,CT,155,Hospitalized
623597,23-05-2021,Gariaband,Chhattisgarh,CT,75,Hospitalized
623598,23-05-2021,Bilaspur,Chhattisgarh,CT,89,Hospitalized
623599,23-05-2021,Raigarh,Chhattisgarh,CT,216,Hospitalized
623600,23-05-2021,Janjgir Champa,Chhattisgarh,CT,225,Hospitalized
623601,23-05-2021,Mungeli,Chhattisgarh,CT,147,Hospitalized
623602,23-05-2021,Gaurela Pendra Marwahi,Chhattisgarh,CT,86,Hospitalized
623603,23-05-2021,Surguja,Chhattisgarh,CT,210,Hospitalized
623604,23-05-2021,Koriya,Chhattisgarh,CT,254,Hospitalized
623605,23-05-2021,Surajpur,Chhattisgarh,CT,272,Hospitalized
623606,23-05-2021,Balrampur,Chhattisgarh,CT,179,Hospitalized
623607,23-05-2021,Jashpur,Chhattisgarh,CT,238,Hospitalized
623608,23-05-2021,Bastar,Chhattisgarh,CT,115,Hospitalized
623609,23-05-2021,Kondagaon,Chhattisgarh,CT,93,Hospitalized
623610,23-05-2021,Dakshin Bastar Dantewada,Chhattisgarh,CT,50,Hospitalized
623611,23-05-2021,Sukma,Chhattisgarh,CT,8,Hospitalized
623612,23-05-2021,Uttar Bastar Kanker,Chhattisgarh,CT,84,Hospitalized
623613,23-05-2021,Narayanpur,Chhattisgarh,CT,26,Hospitalized
623614,23-05-2021,Bijapur,Chhattisgarh,CT,52,Hospitalized
623615,23-05-2021,Other State,Chhattisgarh,CT,5,Hospitalized
623616,23-05-2021,Raipur,Chhattisgarh,CT,499,Recovered
623617,23-05-2021,Mahasamund,Chhattisgarh,CT,269,Recovered
623618,23-05-2021,Korba,Chhattisgarh,CT,577,Recovered
623619,23-05-2021,Durg,Chhattisgarh,CT,266,Recovered
623620,23-05-2021,Rajnandgaon,Chhattisgarh,CT,130,Recovered
623621,23-05-2021,Balod,Chhattisgarh,CT,230,Recovered
623622,23-05-2021,Bametara,Chhattisgarh,CT,46,Recovered
623623,23-05-2021,Kabeerdham,Chhattisgarh,CT,303,Recovered
623624,23-05-2021,Dhamtari,Chhattisgarh,CT,60,Recovered
623625,23-05-2021,Baloda Bazar,Chhattisgarh,CT,463,Recovered
623626,23-05-2021,Gariaband,Chhattisgarh,CT,215,Recovered
623627,23-05-2021,Bilaspur,Chhattisgarh,CT,436,Recovered
623628,23-05-2021,Raigarh,Chhattisgarh,CT,691,Recovered
623629,23-05-2021,Janjgir Champa,Chhattisgarh,CT,434,Recovered
623630,23-05-2021,Mungeli,Chhattisgarh,CT,401,Recovered
623631,23-05-2021,Gaurela Pendra Marwahi,Chhattisgarh,CT,133,Recovered
623632,23-05-2021,Surguja,Chhattisgarh,CT,416,Recovered
623633,23-05-2021,Koriya,Chhattisgarh,CT,213,Recovered
623634,23-05-2021,Surajpur,Chhattisgarh,CT,614,Recovered
623635,23-05-2021,Balrampur,Chhattisgarh,CT,536,Recovered
623636,23-05-2021,Jashpur,Chhattisgarh,CT,379,Recovered
623637,23-05-2021,Bastar,Chhattisgarh,CT,134,Recovered
623638,23-05-2021,Kondagaon,Chhattisgarh,CT,105,Recovered
623639,23-05-2021,Dakshin Bastar Dantewada,Chhattisgarh,CT,48,Recovered
623640,23-05-2021,Sukma,Chhattisgarh,CT,68,Recovered
623641,23-05-2021,Uttar Bastar Kanker,Chhattisgarh,CT,254,Recovered
623642,23-05-2021,Narayanpur,Chhattisgarh,CT,60,Recovered
623643,23-05-2021,Raipur,Chhattisgarh,CT,12,Deceased
623644,23-05-2021,Mahasamund,Chhattisgarh,CT,2,Deceased
623645,23-05-2021,Korba,Chhattisgarh,CT,5,Deceased
623646,23-05-2021,Durg,Chhattisgarh,CT,7,Deceased
623647,23-05-2021,Rajnandgaon,Chhattisgarh,CT,3,Deceased
623648,23-05-2021,Balod,Chhattisgarh,CT,4,Deceased
623649,23-05-2021,Bametara,Chhattisgarh,CT,2,Deceased
623650,23-05-2021,Kabeerdham,Chhattisgarh,CT,6,Deceased
623651,23-05-2021,Dhamtari,Chhattisgarh,CT,7,Deceased
623652,23-05-2021,Baloda Bazar,Chhattisgarh,CT,2,Deceased
623653,23-05-2021,Gariaband,Chhattisgarh,CT,1,Deceased
623654,23-05-2021,Bilaspur,Chhattisgarh,CT,7,Deceased
623655,23-05-2021,Raigarh,Chhattisgarh,CT,8,Deceased
623656,23-05-2021,Janjgir Champa,Chhattisgarh,CT,9,Deceased
623657,23-05-2021,Gaurela Pendra Marwahi,Chhattisgarh,CT,1,Deceased
623658,23-05-2021,Surguja,Chhattisgarh,CT,4,Deceased
623659,23-05-2021,Surajpur,Chhattisgarh,CT,2,Deceased
623660,23-05-2021,Balrampur,Chhattisgarh,CT,1,Deceased
623661,23-05-2021,Jashpur,Chhattisgarh,CT,5,Deceased
623662,23-05-2021,Other State,Chhattisgarh,CT,4,Deceased
623663,23-05-2021,Bokaro,Jharkhand,JH,81,Hospitalized
623664,23-05-2021,Chatra,Jharkhand,JH,15,Hospitalized
623665,23-05-2021,Deoghar,Jharkhand,JH,64,Hospitalized
623666,23-05-2021,Dhanbad,Jharkhand,JH,94,Hospitalized
623667,23-05-2021,Dumka,Jharkhand,JH,12,Hospitalized
623668,23-05-2021,East Singhbhum,Jharkhand,JH,172,Hospitalized
623669,23-05-2021,Garhwa,Jharkhand,JH,40,Hospitalized
623670,23-05-2021,Giridih,Jharkhand,JH,60,Hospitalized
623671,23-05-2021,Godda,Jharkhand,JH,12,Hospitalized
623672,23-05-2021,Gumla,Jharkhand,JH,66,Hospitalized
623673,23-05-2021,Hazaribagh,Jharkhand,JH,73,Hospitalized
623674,23-05-2021,Jamtara,Jharkhand,JH,15,Hospitalized
623675,23-05-2021,Khunti,Jharkhand,JH,47,Hospitalized
623676,23-05-2021,Koderma,Jharkhand,JH,33,Hospitalized
623677,23-05-2021,Latehar,Jharkhand,JH,61,Hospitalized
623678,23-05-2021,Lohardaga,Jharkhand,JH,28,Hospitalized
623679,23-05-2021,Pakur,Jharkhand,JH,6,Hospitalized
623680,23-05-2021,Palamu,Jharkhand,JH,57,Hospitalized
623681,23-05-2021,Ramgarh,Jharkhand,JH,28,Hospitalized
623682,23-05-2021,Ranchi,Jharkhand,JH,159,Hospitalized
623683,23-05-2021,Sahibganj,Jharkhand,JH,22,Hospitalized
623684,23-05-2021,Saraikela-Kharsawan,Jharkhand,JH,33,Hospitalized
623685,23-05-2021,Simdega,Jharkhand,JH,83,Hospitalized
623686,23-05-2021,West Singhbhum,Jharkhand,JH,84,Hospitalized
623687,23-05-2021,Bokaro,Jharkhand,JH,173,Recovered
623688,23-05-2021,Chatra,Jharkhand,JH,443,Recovered
623689,23-05-2021,Deoghar,Jharkhand,JH,434,Recovered
623690,23-05-2021,Dhanbad,Jharkhand,JH,397,Recovered
623691,23-05-2021,Dumka,Jharkhand,JH,11,Recovered
623692,23-05-2021,East Singhbhum,Jharkhand,JH,335,Recovered
623693,23-05-2021,Garhwa,Jharkhand,JH,357,Recovered
623694,23-05-2021,Giridih,Jharkhand,JH,88,Recovered
623695,23-05-2021,Godda,Jharkhand,JH,25,Recovered
623696,23-05-2021,Gumla,Jharkhand,JH,231,Recovered
623697,23-05-2021,Hazaribagh,Jharkhand,JH,232,Recovered
623698,23-05-2021,Jamtara,Jharkhand,JH,77,Recovered
623699,23-05-2021,Khunti,Jharkhand,JH,145,Recovered
623700,23-05-2021,Koderma,Jharkhand,JH,94,Recovered
623701,23-05-2021,Latehar,Jharkhand,JH,217,Recovered
623702,23-05-2021,Lohardaga,Jharkhand,JH,62,Recovered
623703,23-05-2021,Pakur,Jharkhand,JH,20,Recovered
623704,23-05-2021,Palamu,Jharkhand,JH,103,Recovered
623705,23-05-2021,Ramgarh,Jharkhand,JH,103,Recovered
623706,23-05-2021,Ranchi,Jharkhand,JH,609,Recovered
623707,23-05-2021,Sahibganj,Jharkhand,JH,9,Recovered
623708,23-05-2021,Saraikela-Kharsawan,Jharkhand,JH,26,Recovered
623709,23-05-2021,Simdega,Jharkhand,JH,82,Recovered
623710,23-05-2021,West Singhbhum,Jharkhand,JH,102,Recovered
623711,23-05-2021,Bokaro,Jharkhand,JH,3,Deceased
623712,23-05-2021,Deoghar,Jharkhand,JH,2,Deceased
623713,23-05-2021,Dhanbad,Jharkhand,JH,2,Deceased
623714,23-05-2021,East Singhbhum,Jharkhand,JH,9,Deceased
623715,23-05-2021,Garhwa,Jharkhand,JH,1,Deceased
623716,23-05-2021,Hazaribagh,Jharkhand,JH,3,Deceased
623717,23-05-2021,Palamu,Jharkhand,JH,1,Deceased
623718,23-05-2021,Ramgarh,Jharkhand,JH,1,Deceased
623719,23-05-2021,Ranchi,Jharkhand,JH,12,Deceased
623720,23-05-2021,Sahibganj,Jharkhand,JH,1,Deceased
623721,23-05-2021,Simdega,Jharkhand,JH,1,Deceased
623722,23-05-2021,West Singhbhum,Jharkhand,JH,1,Deceased
623723,23-05-2021,Leh,Ladakh,LA,2,Deceased
623724,23-05-2021,Leh,Ladakh,LA,118,Hospitalized
623725,23-05-2021,Kargil,Ladakh,LA,12,Hospitalized
623726,23-05-2021,Leh,Ladakh,LA,92,Recovered
623727,23-05-2021,Kargil,Ladakh,LA,30,Recovered
623728,23-05-2021,Aizawl,Mizoram,MZ,48,Recovered
623729,24-05-2021,Angul,Odisha,OR,859,Hospitalized
623730,24-05-2021,Balasore,Odisha,OR,400,Hospitalized
623731,24-05-2021,Bargarh,Odisha,OR,367,Hospitalized
623732,24-05-2021,Bhadrak,Odisha,OR,377,Hospitalized
623733,24-05-2021,Balangir,Odisha,OR,166,Hospitalized
623734,24-05-2021,Boudh,Odisha,OR,261,Hospitalized
623735,24-05-2021,Cuttack,Odisha,OR,1133,Hospitalized
623736,24-05-2021,Deogarh,Odisha,OR,103,Hospitalized
623737,24-05-2021,Dhenkanal,Odisha,OR,351,Hospitalized
623738,24-05-2021,Gajapati,Odisha,OR,67,Hospitalized
623739,24-05-2021,Ganjam,Odisha,OR,155,Hospitalized
623740,24-05-2021,Jagatsinghpur,Odisha,OR,330,Hospitalized
623741,24-05-2021,Jajpur,Odisha,OR,564,Hospitalized
623742,24-05-2021,Jharsuguda,Odisha,OR,228,Hospitalized
623743,24-05-2021,Kalahandi,Odisha,OR,407,Hospitalized
623744,24-05-2021,Kandhamal,Odisha,OR,103,Hospitalized
623745,24-05-2021,Kendrapara,Odisha,OR,309,Hospitalized
623746,24-05-2021,Kendujhar,Odisha,OR,200,Hospitalized
623747,24-05-2021,Khordha,Odisha,OR,1010,Hospitalized
623748,24-05-2021,Koraput,Odisha,OR,175,Hospitalized
623749,24-05-2021,Malkangiri,Odisha,OR,98,Hospitalized
623750,24-05-2021,Mayurbhanj,Odisha,OR,662,Hospitalized
623751,24-05-2021,Nabarangapur,Odisha,OR,322,Hospitalized
623752,24-05-2021,Nayagarh,Odisha,OR,246,Hospitalized
623753,24-05-2021,Nuapada,Odisha,OR,44,Hospitalized
623754,24-05-2021,Puri,Odisha,OR,430,Hospitalized
623755,24-05-2021,Rayagada,Odisha,OR,177,Hospitalized
623756,24-05-2021,Sambalpur,Odisha,OR,379,Hospitalized
623757,24-05-2021,Subarnapur,Odisha,OR,204,Hospitalized
623758,24-05-2021,Sundargarh,Odisha,OR,729,Hospitalized
623759,24-05-2021,State Pool,Odisha,OR,203,Hospitalized
623760,24-05-2021,Angul,Odisha,OR,3,Deceased
623761,24-05-2021,Balangir,Odisha,OR,1,Deceased
623762,24-05-2021,Cuttack,Odisha,OR,1,Deceased
623763,24-05-2021,Gajapati,Odisha,OR,2,Deceased
623764,24-05-2021,Ganjam,Odisha,OR,4,Deceased
623765,24-05-2021,Jharsuguda,Odisha,OR,4,Deceased
623766,24-05-2021,Kalahandi,Odisha,OR,3,Deceased
623767,24-05-2021,Kendujhar,Odisha,OR,1,Deceased
623768,24-05-2021,Khordha,Odisha,OR,6,Deceased
623769,24-05-2021,Nayagarh,Odisha,OR,1,Deceased
623770,24-05-2021,Puri,Odisha,OR,2,Deceased
623771,24-05-2021,Sambalpur,Odisha,OR,1,Deceased
623772,24-05-2021,Sundargarh,Odisha,OR,3,Deceased
623773,24-05-2021,Dhalai,Tripura,TR,43,Hospitalized
623774,24-05-2021,Gomati,Tripura,TR,29,Hospitalized
623775,24-05-2021,Khowai,Tripura,TR,14,Hospitalized
623776,24-05-2021,North Tripura,Tripura,TR,30,Hospitalized
623777,24-05-2021,Sipahijala,Tripura,TR,60,Hospitalized
623778,24-05-2021,South Tripura,Tripura,TR,64,Hospitalized
623779,24-05-2021,Unokoti,Tripura,TR,26,Hospitalized
623780,24-05-2021,West Tripura,Tripura,TR,160,Hospitalized
623781,24-05-2021,Dhalai,Tripura,TR,33,Recovered
623782,24-05-2021,Gomati,Tripura,TR,10,Recovered
623783,24-05-2021,Khowai,Tripura,TR,7,Recovered
623784,24-05-2021,North Tripura,Tripura,TR,37,Recovered
623785,24-05-2021,Sipahijala,Tripura,TR,52,Recovered
623786,24-05-2021,South Tripura,Tripura,TR,33,Recovered
623787,24-05-2021,Unokoti,Tripura,TR,29,Recovered
623788,24-05-2021,West Tripura,Tripura,TR,273,Recovered
